Years BP,CO2 (ppmv),Temp Anom Interp,CH4 Interp
49.82164923999994,294.22072160003313,104.22913554566536,867.2605104062584
51.057595010000114,297.0473645165553,104.3295771725823,865.9119758096589
51.34283968999989,295.2814574829282,104.35275815707533,865.6007466855237
56.24367503999997,293.80883068272027,104.49796959356253,860.2534683646377
56.34117893999996,293.16654166689625,104.48212550292821,860.1470823195175
56.9396999999999,295.3164626735822,104.38486762994887,859.4940388156725
57.12160448999998,294.8594308441452,104.3553086971641,859.2955636851319
57.6094814600001,295.17192926023625,104.27603015619209,858.7632434257008
60.1310578099999,290.9175394046256,103.8662815796658,856.011963370799
60.992519469999934,292.3423879392772,103.72629664963699,855.0720266192424
62.60553327000002,294.34178746728605,103.46418675617001,853.312074874683
64.39987096999994,288.1157636999787,103.17261227404795,851.3542814785923
65.82009999999991,289.2265988139854,103.10423884827577,849.8046762867322
66.20852756999989,289.7624132149648,103.08671356294289,849.3808647982896
67.07764627999995,292.46393479402104,103.04750019458983,848.4325734756154
70.04941602000008,287.7707291897673,102.91341827904219,845.1900895375726
73.09478323000008,289.3281310647417,102.77877901633947,841.8673037473561
76.2620196800001,291.5581974658393,102.85997996355331,838.4115470045379
77.17362217000004,286.6550967370638,102.88335143797244,837.416901830008
79.95531419999998,286.32578146070443,102.95466787779593,834.3818107842743
80.3438782799999,287.9864944292303,102.96462980259926,833.9578503504151
81.58508690999997,289.53614491302415,102.99645165045845,832.6035734721079
82.26960000000008,287.9922513016967,103.0,831.8567044701691
83.25611204999996,285.05229227816864,103.0,830.7803258282593
85.87161822999997,286.65415816058197,103.0,827.9265593791462
87.02144425999995,285.3533187571561,103.0,826.6719896244186
88.16551931000004,287.17456217295097,103.0,825.4236947368272
91.15595858000006,286.6330756116753,102.97849464881747,822.1608405627123
93.3796722699999,283.16210074754474,102.91183378305234,819.7345570503733
95.28161881999995,285.56557722684016,102.8548186177313,817.6593521459075
96.29172496000001,288.05443747992655,102.82453839320874,816.5572301037507
98.89435269,285.4658308627274,102.74651871894655,813.7175152706527
99.173,288.7903954001126,102.73816563329022,813.4134845057881
99.73761839999997,284.00163402345765,102.72456200329886,812.7974320342654
102.67820000000006,286.839237474432,102.93453005733708,809.5889773285842
104.09510939000006,283.6198856894272,103.03570246056738,808.0429941802608
105.34534607,283.1828720355646,103.12497383558612,806.6788668392066
105.53888998000002,283.5311237194569,103.13879356368129,806.4676919924364
106.70678711000005,281.58148260537183,103.22218560003999,805.1934049457853
109.17184283000006,283.6545457229947,103.39819940378011,802.5037942835271
113.2998,284.151983964357,103.1564181412555,797.9997996972396
116.82279999999992,283.82039231033946,102.86485802685887,794.1558710240429
117.12622381999995,285.0861666968484,102.83974696138345,793.8248067260499
123.07770000000005,285.90893992625405,102.561275473429,787.3311791540516
125.25500000000011,281.3603652847592,102.50182928161108,784.9555373998219
136.34030000000007,284.43128758236145,102.93714613039445,745.7197574378299
150.6636000000001,282.7995518984052,102.81657813191678,711.7613567300383
153.5284999999999,280.40443666000317,103.02794746938171,711.6370250679398
154.05649999999991,282.3047106620081,103.06690275933303,711.8972025296862
155.9034999999999,281.61711795078935,103.20317249520436,712.8073308854541
169.70010000000002,273.07371696468044,103.22239001117538,719.6057482504725
170.5109,280.23629818436876,103.1924433765047,720.0052783375633
176.54449999999997,277.8559524780317,102.88463921078615,722.9783971504283
186.30320000000006,276.3961020284933,102.48520730537619,723.2941295911785
187.1217999999999,277.15568662096365,102.46272271717982,721.8614690896505
197.87059999999997,278.00200109884094,102.87849369851664,703.0496181260223
198.0684000000001,276.4573287163011,102.8963524157014,702.7034414253109
200.88010000000008,277.6000738939942,103.15021164274069,697.7825868783444
208.7428,276.8090000432731,102.26363188805608,682.6036572490266
216.12799999999993,278.3109424912346,102.17732079476013,682.1105116401484
226.99260000000004,277.01330979867544,103.29657146054156,681.3850296244658
227.13560000000007,278.27011023020174,103.29959052604578,681.3754808211742
255.93360000000007,277.35805088594464,102.99881464370169,679.4524987428994
260.2585999999999,276.3246167739362,102.97730114814914,679.1189200935696
268.10570000000007,276.6596678045921,102.86377814957403,678.4321530029529
300.9031,278.0152295252318,103.1050703042069,673.971761582977
310.18550000000005,276.6872122505445,102.49450372517161,669.1737716072366
321.4006999999999,273.78076231204557,102.67965108946551,663.376734507357
340.53919999999994,271.10903046702873,102.81308331040766,653.4842141300077
346.58140000000003,275.066577843599,102.99182071238194,653.2707250304288
359.0093999999999,279.3568610690018,102.60758797274697,664.2203888251801
361.8233,281.10892823134105,102.58227193841886,666.6995696227382
376.98710000000005,282.5698274885973,102.33200482282805,680.059604370956
390.1370999999999,281.82904146165555,102.49328325152099,682.945024620283
400.35249999999996,283.5296825674026,102.81695110713832,681.2847811910377
420.3243,283.94789036843633,102.96282461454682,677.5355551946045
448.4713999999999,283.1247803916497,103.0831282867757,672.1432062205076
480.6032,280.3125047226672,102.68345120485796,645.4483095772375
500.83619999999996,282.22658040584827,101.94242207009556,654.7299281759305
521.1956,279.7256958832981,102.60663630545757,664.0695310869288
539.1394,279.6965499485699,103.47178839905311,668.2557386979865
559.6678999999999,280.9115788303861,103.13386882461928,679.650308984252
601.1501000000001,278.3621212274177,102.53328045423322,674.6822439291338
619.8800000000001,284.0676432722511,103.81623938438749,672.4390803149606
642.5527999999999,281.5784089788515,103.22675276244047,669.7237000944882
671.8032000000001,278.4312489162189,102.66172912492748,667.5847147423281
690.4929,282.199286054067,102.68188023352161,671.223574294384
698.7306000000001,282.41311047504325,102.71447615520307,672.7250732237397
739.0450000000001,283.68828915610504,102.39682750528566,661.7110937499993
750.1886,284.54004420226613,102.66897777168991,644.6700894989148
784.0183999999999,283.9659747066713,103.12877493935343,650.5456382313117
803.7130999999999,284.510584449478,103.12026235012718,653.9662073632586
834.3911,282.8416314024614,103.6369556136198,659.2943524901135
850.5902000000001,283.0944582572788,103.63510229456311,662.1078069436122
879.7973,282.8444160166049,102.98485488599557,647.3498358764472
900.82294,280.9667443357615,103.25357860669502,647.2072325870329
909.92083,280.9161701585891,103.03215918650587,645.5546693465672
930.72784,280.06452973881244,102.59308434952284,641.775232590352
932.42209,279.7987034131486,102.61215496597994,641.4674848301396
967.34583,278.7402401551619,102.88031262017937,635.8612150080135
992.34736,277.4071684030988,102.77777777777777,635.445604145279
1035.87184,280.10552589040225,103.221917521811,634.7220785577302
1074.5898,279.42044060983585,102.63613789141944,633.6904145390953
1127.67222,278.62300321449914,103.49532471076184,642.6634431233902
1156.8950399999999,279.72469920818,102.7534066305003,643.3920753059464
1187.70454,279.29371083930937,103.55542208180752,643.0170213087421
1219.5665,279.9902637416671,102.91504477822438,638.4085241323756
1248.75007,277.098940914164,103.20205624790773,634.8720857214531
1280.82364,278.45496800258206,102.88166319181921,634.8925448306688
1313.00077,279.58805021854124,103.22471641333462,634.9130699988033
1335.4754400000002,277.86971612986054,103.28887857952878,634.9274061555865
1367.59231,276.19603745957005,103.61758959996821,646.0016639833964
1392.53167,278.4608975547629,102.97112329800325,640.2009443133537
1398.37838,276.5590465243607,102.99433281727602,638.8410407030752
1432.04389,276.78951906858396,102.61649069363315,632.0370178848539
1461.86806,277.1056915049757,103.56875918976452,636.7850069911735
1513.06166,279.9999146746923,102.76340560245588,632.7820537669065
1543.63545,279.12520908544417,103.30212050766525,630.8236075160087
1565.77312,277.24691789826335,102.83609927551825,626.094917009874
1592.66644,277.79537780888165,102.93048459118202,618.1887712071781
1632.4542099999999,281.692138914424,103.19220485693675,623.3083159994624
1654.39543,280.9089598541969,102.3612408784464,623.3556572636192
1675.55608,280.2444922059889,103.22222222222223,623.401314338357
1683.9046899999998,278.31439989271746,103.22222222222223,621.9310100829424
1709.3986,280.24908719030117,102.62772810637323,616.2411545968806
1775.46638,277.55589209790946,102.92335906035747,617.3487739286824
1796.46924,278.0719954240161,102.81563675669976,613.0093845048203
1814.0,278.1,102.70903176210297,613.0554776511832
1846.0,277.5,102.81449434601474,613.1396143733567
1894.0,277.4,103.66959662853702,613.265819456617
1920.0,277.9,103.0,610.9818009557054
1949.0,276.7,103.01837059660389,605.8104338568943
1999.70909090909,278.0,102.4987592664846,599.6832038572637
2093.3590909090913,276.9,102.64542577949683,592.9727809290204
2234.2352727272723,276.7,103.49044838485027,599.9651534445798
2265.5493333333334,276.7,102.88100099521654,597.9101305689277
2414.3166666666666,277.6,102.40388707778683,603.534560241055
2526.12496969697,277.9,103.33592404234234,590.1500294998175
2628.015757575757,273.9,103.27378568249267,586.5354361426316
2708.475454545455,278.9,102.57310065086598,589.9635967643376
2801.7606666666657,275.3,103.35622360637234,578.2627082329839
2904.5469090909087,274.7,102.77830993779577,577.9432214217949
2948.816303030303,276.3,102.94538083105928,579.4757196789071
3056.604242424242,274.6,103.05746997504811,573.9448387096775
3255.728181818182,276.3,103.19857140464586,574.0645463869464
3283.661575757576,273.1,102.55208113236706,577.9608967210568
3431.119272727273,274.0,102.91206129480094,573.1439620844892
3528.2878787878785,275.0,103.13355755881032,562.6450545841224
3644.462727272728,273.4,103.20252316856534,577.8207147090199
3693.407696969697,273.0,102.63655497973718,579.3533519061584
3806.856969696969,271.5,103.21201955880005,575.2015616502484
3856.1663636363637,275.4,102.94723668968099,574.214967294129
3968.9506060606054,274.9,103.18157902905523,569.7526963992782
4108.666727272727,271.7,103.182023189817,566.2919249011858
4205.842363636364,271.6,102.79268589819871,580.7403256494572
4275.076666666667,272.8,103.71603009893593,578.3454512361283
4342.822424242424,271.5,103.14567829214897,581.7801943072135
4494.362424242425,271.1,103.21057423879564,578.730456252896
4592.819272727273,269.1,103.18315615876288,577.6976145832808
4647.462909090909,269.8,103.05167944967793,560.9754320083666
4773.001515151515,271.5,102.92470256949383,567.2855570905527
4921.201818181818,270.7,103.23019780708098,565.0410188910864
4981.579878787878,269.3,102.73441880904838,562.0062626565733
5086.789939393939,268.6,102.95060575235219,557.5778585821773
5218.5661818181825,269.8,102.98374276040678,573.059274106792
5311.175757575757,267.6,103.25937930101752,571.7676009500753
5357.548545454545,265.3,103.10460805154194,567.6948604547489
5533.289575757576,265.2,102.77619056851303,575.2638114248842
5581.297333333333,267.6,103.17745601129175,581.9709029686219
5757.606363636363,265.9,103.12175747459682,581.9823213472587
5852.259636363636,265.5,103.39444387271998,572.4736409133548
5934.091454545454,260.7,102.70776806969027,579.1072261697078
5999.3760606060605,266.7,103.38603355921433,600.1562042142313
6089.807878787879,265.5,103.28705183495973,592.8764529235083
6301.963333333333,263.2,102.94920721716231,591.4236207891961
6337.206909090909,262.7,102.29811576488754,578.721078119503
6401.244848484847,261.2,102.65474543337565,587.6297991160607
6572.291575757575,261.1,102.50531134027068,600.2135639058207
6682.545393939393,259.4,102.54140989386008,604.0537543414466
6769.652545454545,262.1,102.4006676630931,606.9025869053881
6880.308666666668,262.9,103.05939864702526,625.8407629685452
6970.077393939396,258.1,102.68486263192149,616.5856120278194
7038.269878787879,257.6,102.55163416405632,610.2985080651587
7188.070303030302,262.3,102.0958987597825,619.3963910380877
7274.009999999999,263.0,102.32846349093913,608.5387896486244
7405.323818181818,260.7,102.31102066454665,611.7092153909284
7497.865393939395,258.4,102.18030401790595,609.803788939984
7661.3663636363635,260.1,102.22306907651736,619.6697246929617
7719.5915151515155,260.4,103.33800001230706,618.844107642667
7860.1816363636335,259.7,102.46824251222476,598.295865509228
7926.3653939393935,259.2,103.24527100006975,616.5437748937936
7975.853939393939,260.8,102.59012841398331,648.1481499179722
8116.284242424243,259.6,101.99720273844996,640.5888411896746
8194.798787878788,259.3,102.03976655501414,655.3374260266692
8351.876727272727,258.3,102.38954345069006,655.889584567389
8459.675757575757,261.3,102.18818374300457,654.5563422914511
8546.579090909092,260.7,102.74345769043254,657.7413795860106
8710.678181818183,261.8,102.59113524738225,675.476019488789
8781.282363636365,259.0,102.38546717399998,660.2114535639982
8911.853878787877,260.9,102.7274056310195,650.2144637546513
8992.985757575756,260.4,102.77777777777777,666.8028257886946
9060.173939393939,259.3,102.98792047362548,668.6857714101238
9143.01284848485,262.0,102.80698210862974,665.8126329196646
9295.308848484849,263.7,102.95277209349184,672.6012563675829
9361.11696969697,263.8,102.74207252997063,675.3364738276155
9436.703454545453,265.2,103.03703635452484,675.6790317760949
9518.05903030303,260.6,103.33461184987901,683.4295795515405
9524.439454545454,260.9,103.39874908094266,684.271637179476
9555.86393939394,263.0,103.54536290864867,686.9151217989355
9573.266606060606,263.8,103.09942479188098,688.0672638217623
9901.037878787878,264.4,103.4934429579412,683.3304137088772
9992.609575757577,264.2,103.24841771852165,694.2633948821552
10134.50303030303,264.0,102.93173675108471,696.5445204482075
10192.954545454544,263.4,103.28024177080779,692.4632573757092
10299.554545454546,265.7,103.27599623523082,684.5645300684887
10366.55575757576,264.9,102.89794598482162,675.7299622185599
10505.551515151516,267.5,103.29677985529052,657.0708954239774
10680.480000000003,266.9,103.52475532527372,682.8004144874955
10801.809090909092,266.0,103.03903641403642,692.3446833281483
10835.743636363635,265.1,103.51504937614567,675.2935417038098
10954.478787878788,267.6,103.044942323847,691.8878400628456
11089.615757575755,264.8,103.44227733523121,638.2582324202717
11161.063636363637,264.8,103.11392128393675,658.0400908035054
11185.87090909091,265.0,103.26154129913527,661.0365558019217
11200.576363636363,265.3,103.36783333876981,662.8128244113608
11256.567878787879,264.4,102.6582630714862,656.8226707341216
11316.978787878788,264.1,102.55875120395139,645.0341736307504
11339.371,264.8062514925239,102.71663688542343,551.1165588615796
11383.156,264.8396344162771,103.66097131047897,500.13790426908037
11399.861,268.1638827775123,103.52949500554938,480.68835705045154
11417.453,264.4831386910426,103.27536028448439,469.732374120511
11435.931,270.14345909208504,102.37553682896377,471.5240872144874
11453.064,268.86948241809176,102.81322829476451,473.1853828330119
11472.799,269.09658248435426,103.1688151788152,475.09898051185286
11490.446,267.1659882944808,103.02336610068512,476.8101159685796
11507.225,267.66344435702626,103.52047273404065,478.4370860954239
11523.934,269.5087267559184,104.06136742634797,480.0572686956646
11543.596,266.8975316078414,103.17730650715977,481.96378795390484
11559.612,262.7402713424808,102.66666666666664,483.51677404077157
11576.406,267.0926460402798,102.85238095238093,485.14519863760245
11592.243,260.7019637596007,102.55172155688624,486.6808280492975
11611.307,261.3035570908851,103.01265720549212,486.9718000642916
11628.966,266.2202091929294,103.21640706126689,468.1555826086956
11647.924,257.13429330946656,103.66189149015236,470.13380869565225
11664.542,247.5528586529488,103.50750650315868,471.8678608695651
11682.818,254.6155973344712,103.82796438158843,473.7749217391303
11701.438,253.99089690085395,103.49250972142535,475.71787826086955
11719.717,256.0430608603061,102.95177413851926,476.7168888529968
11740.65,255.89086904448925,102.71468396199579,472.8008588112206
11759.212,258.7419682040664,102.87061203844208,469.32838235608034
11780.723,258.24947010276907,102.77777777777777,465.304223266191
11802.789,258.53058047537485,102.98572491131708,471.3010559610657
11820.5,257.16871076552565,103.18747813920952,480.4955713020371
11843.327,254.31017470730887,103.13332456140348,476.3709406554474
11863.118,253.6295799831633,103.11129669540227,472.7948875110717
11883.166,251.56174454316204,103.21588757041829,469.17239681133765
11904.912,255.89657531323917,102.87542553191489,465.24309300265725
11926.956,258.57498699245264,103.14637068358,463.224497194178
11948.086,248.91570205793047,102.98745133273434,466.6182820643973
11969.551,253.9931437879996,103.31746973510732,470.06587279980954
11990.691,255.3912977602452,102.50176551432496,473.46126381525875
12015.895,247.85064164274337,102.22771078128221,477.5093922520316
12037.316,248.40713321971356,102.33232510288065,470.16864624867065
12058.796,253.09803694796494,102.33369839066276,471.046662251086
12079.849,251.03138662276533,102.33585671703155,475.6230915555523
12105.248,255.6570401748525,102.38650830376882,481.64351088756956
12124.583,253.01913649818056,102.1484402383456,486.6681940635547
12146.495,251.13879991205624,101.9449298577739,492.362575121335
12168.481,251.42428040746907,102.23816025067143,498.0761869293101
12190.414,250.96816256782247,102.42103395061729,503.7760253621459
12211.34,249.6533400802813,102.35762935854427,509.214169667326
12232.921,249.23182055441774,102.13591287540883,514.8225320992334
12256.477,248.95174624217293,101.87984518910446,520.9441476613489
12280.774,249.37721064234103,101.91421442828629,527.2583306004178
12301.036,248.9240190698803,101.52643535729038,532.5239179038473
12321.276,250.73154369365116,101.14755998806632,537.7837879572186
12343.121,246.9665079337188,101.77936791495743,546.3980819645031
12365.281,244.30941964788178,101.82824092452913,563.7369000277322
12388.308,243.00399847303908,101.4080870279146,581.7540915233074
12409.378,246.4034368607132,101.81704135442689,598.2400525608616
12431.925,247.67023851530323,102.1860598003545,615.8816739900842
12454.817,245.828192028346,101.75073653198656,633.7932364044979
12475.39,246.17917534767042,101.83235046335297,649.8903259358511
12495.838,244.42282246806465,101.8376968061179,628.4980799333889
12521.35,246.7361603977909,101.06951111111111,631.9605745212324
12543.717,249.9226267174943,101.14172249610249,634.9962289758536
12564.615,244.27496932125192,101.51623851294906,637.8325104079934
12586.604,247.01866418752644,100.82736006683376,640.8168626144878
12607.644,248.09151906637942,101.3726083936088,642.6100833832924
12629.853,246.94327763185444,101.83117200566062,637.0261336236513
12653.637,243.94829999483662,101.63111612432776,631.0461858059505
12673.897,242.52904430354567,101.208329030037,625.9522679289486
12697.141,244.24252191664183,101.19075729360645,620.1080908740115
12719.8,241.5919394471499,101.33140906269396,614.4109988120676
12739.914,247.29878007926465,100.70820707070706,623.7566163367633
12762.577,240.01944039217156,100.61084360704038,647.7342472783882
12785.627,241.49602014897292,100.72877507324769,650.3508866556778
12809.27,242.23335017876875,100.63733987151709,653.0348434798536
12830.152,242.14661205332536,100.83578515224085,655.4053711794872
12852.706,239.34501708789696,100.72637931034483,657.9657045641027
12873.977,241.2383063619222,100.84526929526932,660.3803916007328
12893.384,239.43542944264073,101.33180282250049,661.571172895753
12917.105,238.7942418996904,101.09605446233354,662.1025518783972
12939.228,238.17670710529902,101.12936245041509,663.3052061938304
12959.751,240.7072616624785,100.92108056240943,664.4208810352008
12980.883,237.14801820813656,100.53158894645941,665.5696624388863
13001.057,239.41877622767902,100.41544617156015,666.6663648824766
13021.916,234.67711437690164,100.8448785599341,667.8003054134001
13043.693,238.86480110696388,101.10942684766216,668.9841504175672
13066.591,237.90902544878452,100.89324469996407,670.2289354157497
13088.223,241.5552999030114,101.41143849562822,652.8858731596829
13128.448,234.8172845805215,100.97507954216768,651.1547859569649
13172.67,236.91006470650157,100.67813324160073,649.2516874292186
13216.195,239.4098936541896,101.11829182742896,647.378584371461
13266.965,240.4197733780046,101.13690772549997,643.6867158325076
13304.149,236.86022090165332,100.72845603864735,637.3236084390487
13418.103,237.82629259075324,101.39344083312338,624.8637796960667
13486.737,240.25427358439862,101.5,613.8675662824207
13531.749,235.8255291423037,101.22218458579016,614.515431264729
13600.809,243.85979844716996,100.60864197530864,617.5534202670856
13645.346,238.54747522687632,100.99747577191796,629.4933367589523
13712.826,241.59139134507328,101.54423916841367,620.2478803827753
13758.73,241.11490412197253,101.09716058514135,613.5489712918661
13827.204,239.08435072354874,100.76401000156274,600.7618920187793
13871.566,237.95158516671214,100.72222222222223,592.0665234741781
13940.228,240.5703386445421,101.03397851954877,578.6081267605633
14001.788,235.91958262522573,101.58574660633487,572.6918578851673
14022.859,237.8687866200197,101.30954750943552,564.0047747874103
14060.093,241.26916500368534,101.60050687181955,550.1169288717381
14084.472,232.88000615516702,101.1825224355105,541.0238473984032
14120.057,236.39805979670948,100.94599960528913,527.7510591696552
14156.604,239.23818680138615,101.30347023241005,514.1194562078448
14179.551,239.36064776017062,101.65900793650793,505.5604939629362
14205.559,238.3613364190683,101.96416043447293,495.85981456843666
14237.445,236.59503531115416,101.8994086908691,483.96671001702873
14273.024,240.21229536304708,101.37033049796209,470.6961597180092
14298.717,239.03677680876376,101.28505468555804,469.5169870677648
14308.608,235.8013722168602,101.22597465886939,474.47121594238877
14343.156,242.07891889663432,101.38052860622032,473.89935498094667
14354.483,238.39005888170098,101.65186649099694,473.1357512417692
14374.989,240.3252352260465,101.91619192722133,471.7533500520832
14410.597,242.5463915992586,101.8511936280999,469.3528554864759
14422.234,242.60460298931037,101.72281793310387,468.5683532605724
14443.283,240.9489026098227,101.44288008800882,467.1493460118793
14463.583,238.61345734214723,101.66894778665922,465.7808322036949
14497.209,242.05538663336657,102.63004253727851,463.5139531241872
14520.852,241.14411641924522,102.36724680432644,461.92007273172896
14531.297,243.17377294839466,102.2897947660431,461.21592855801055
14541.662,235.8323421305916,102.16256689743211,466.01728184281893
14552.933,241.729807649943,102.06748434725728,468.8714807721535
14563.518,239.85999766133673,102.11694234183722,468.13437042761205
14575.933,239.76503812675872,102.14606859054788,467.3901906169241
14586.185,237.9659544143376,102.02696454296203,466.77566533144915
14595.468,235.30951417343593,101.91911798875411,466.21922383466165
14606.209,237.58632963935628,101.98154599271403,465.5753869158861
14619.389,237.97072384125397,102.13159153005465,464.7853514825502
14629.987,240.10202126482596,101.68920194183568,464.15008626840034
14645.202,238.11592408247537,100.72277573612811,463.2380688846213
14652.256,234.62208303328032,100.76308539944904,462.8152380844125
14664.087,233.41678590018034,101.10258838383838,462.1060643961122
14675.119,234.33541847308942,101.41916322314052,461.4447843581332
14686.374,237.49243901935716,101.66782945736435,460.77013725629735
14696.689,228.9069484734525,101.88994401378125,460.15183562542774
14706.958,228.1794674192821,101.9723190839037,459.5362913261161
14718.124,230.5296191365043,101.61179990529081,459.7805756754299
14730.883,234.53668908061695,101.22222222222223,460.62936651745775
14743.189,231.47501430697426,101.22222222222223,461.4480215924633
